Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
cut,V210,1a,(a) Agent-Patient,Homer was cut by Marge,Marge cut Homer,-21.335391998291016,-24.973512649536133,3.638120651245117
date,V255,1b,(a) Agent-Patient,Homer was dated by Marge,Marge dated Homer,-21.78702735900879,-26.08407211303711,4.29704475402832
dazzle,V312,1b,(b) Theme-Experiencer,Homer was dazzled by Marge,Marge dazzled Homer,-22.85800552368164,-25.423093795776367,2.5650882720947266
depress,V313,1a,(b) Theme-Experiencer,Homer was depressed by Marge,Marge depressed Homer,-21.893535614013672,-27.182098388671875,5.288562774658203
desert,V287,1b,(a) Agent-Patient,Homer was deserted by Marge,Marge deserted Homer,-22.23157501220703,-26.835716247558594,4.6041412353515625
despise,V383,1a,(c) Experiencer-Theme,Homer was despised by Marge,Marge despised Homer,-22.35345458984375,-25.925920486450195,3.5724658966064453
detest,V384,1b,(c) Experiencer-Theme,Homer was detested by Marge,Marge detested Homer,-23.27116584777832,-29.38518524169922,6.114019393920898
disagree with,V250,1a,(a) Agent-Patient,Homer was disagreed with by Marge,Marge disagreed with Homer,-22.980648040771484,-29.1512451171875,6.170597076416016
discover,V354,1a,(c) Experiencer-Theme,Homer was discovered by Marge,Marge discovered Homer,-21.513986587524414,-24.099220275878906,2.585233688354492
disgust,V314,1a,(b) Theme-Experiencer,Homer was disgusted by Marge,Marge disgusted Homer,-22.369415283203125,-25.169416427612305,2.8000011444091797
dislike,V385,1a,(c) Experiencer-Theme,Homer was disliked by Marge,Marge disliked Homer,-22.522083282470703,-28.63610076904297,6.114017486572266
dispatch,V275,1a,(a) Agent-Patient,Homer was dispatched by Marge,Marge dispatched Homer,-22.307140350341797,-28.421157836914062,6.114017486572266
distract,V315,1b,(b) Theme-Experiencer,Homer was distracted by Marge,Marge distracted Homer,-22.122127532958984,-26.26702880859375,4.144901275634766
distrust,V386,1b,(c) Experiencer-Theme,Homer was distrusted by Marge,Marge distrusted Homer,-23.27116584777832,-29.38518524169922,6.114019393920898
disturb,V316,1a,(b) Theme-Experiencer,Homer was disturbed by Marge,Marge disturbed Homer,-22.13818359375,-25.87797737121582,3.7397937774658203
divorce,V232,1b,(a) Agent-Patient,Homer was divorced by Marge,Marge divorced Homer,-21.99397850036621,-27.136089324951172,5.142110824584961
dodge,V224,1b,(a) Agent-Patient,Homer was dodged by Marge,Marge dodged Homer,-22.543249130249023,-28.65726661682129,6.114017486572266
drag,V180,1a,(a) Agent-Patient,Homer was dragged by Marge,Marge dragged Homer,-22.003162384033203,-25.93891716003418,3.9357547760009766
dread,V387,1a,(c) Experiencer-Theme,Homer was dreaded by Marge,Marge dreaded Homer,-22.470205307006836,-28.5842227935791,6.114017486572266
dress,V273,1b,(a) Agent-Patient,Homer was dressed by Marge,Marge dressed Homer,-21.969337463378906,-26.518062591552734,4.548725128173828
drop,V158,1b,(a) Agent-Patient,Homer was dropped by Marge,Marge dropped Homer,-21.484634399414062,-24.680856704711914,3.1962223052978516
drown,V281,1a,(a) Agent-Patient,Homer was drowned by Marge,Marge drowned Homer,-22.13505744934082,-28.249074935913086,6.114017486572266
eat,V156,1a,(a) Agent-Patient,Homer was eaten by Marge,Marge ate Homer,-21.826095581054688,-25.00576400756836,3.179668426513672
eliminate,V276,1b,(a) Agent-Patient,Homer was eliminated by Marge,Marge eliminated Homer,-21.95703125,-25.378408432006836,3.421377182006836
elude,V225,1a,(a) Agent-Patient,Homer was eluded by Marge,Marge eluded Homer,-22.437589645385742,-28.551607131958008,6.114017486572266
embarass,V317,1b,(b) Theme-Experiencer,Homer was embarassed by Marge,Marge embarassed Homer,-23.282997131347656,-29.397014617919922,6.114017486572266
embrace,V256,1b,(a) Agent-Patient,Homer was embraced by Marge,Marge embraced Homer,-21.94835662841797,-25.84056854248047,3.8922119140625
encourage,V318,1a,(b) Theme-Experiencer,Homer was encouraged by Marge,Marge encouraged Homer,-21.753765106201172,-25.038593292236328,3.2848281860351562
enrage,V319,1b,(b) Theme-Experiencer,Homer was enraged by Marge,Marge enraged Homer,-22.303173065185547,-24.920568466186523,2.6173954010009766
entertain,V320,1a,(b) Theme-Experiencer,Homer was entertained by Marge,Marge entertained Homer,-22.239429473876953,-25.675830841064453,3.4364013671875
envy,V388,1a,(c) Experiencer-Theme,Homer was envied by Marge,Marge envied Homer,-22.931575775146484,-27.609012603759766,4.677436828613281
escort,V297,1b,(a) Agent-Patient,Homer was escorted by Marge,Marge escorted Homer,-22.275516510009766,-25.573009490966797,3.2974929809570312
examine,V355,1b,(c) Experiencer-Theme,Homer was examined by Marge,Marge examined Homer,-21.804088592529297,-25.407224655151367,3.6031360626220703
excuse,V235,1a,(a) Agent-Patient,Homer was excused by Marge,Marge excused Homer,-22.79212760925293,-28.906147003173828,6.114019393920898
execute,V277,1a,(a) Agent-Patient,Homer was executed by Marge,Marge executed Homer,-21.811199188232422,-24.49358558654785,2.6823863983154297
expel,V172,1a,(a) Agent-Patient,Homer was expelled by Marge,Marge expelled Homer,-22.039766311645508,-26.46376609802246,4.423999786376953
fascinate,V321,1b,(b) Theme-Experiencer,Homer was fascinated by Marge,Marge fascinated Homer,-22.712371826171875,-25.0447940826416,2.3324222564697266
fear,V389,1b,(c) Experiencer-Theme,Homer was feared by Marge,Marge feared Homer,-21.88508415222168,-27.22149658203125,5.33641242980957
feed,V271,1b,(a) Agent-Patient,Homer was fed by Marge,Marge fed Homer,-21.669910430908203,-26.76206398010254,5.092153549194336
film,V213,1b,(a) Agent-Patient,Homer was filmed by Marge,Marge filmed Homer,-21.900344848632812,-24.969573974609375,3.0692291259765625
fit,V446,1b,(e) Non-Passivizable,Homer was fitted by the dress,The dress fitted Homer,-26.86681365966797,-26.31064796447754,-0.5561656951904297
follow,V290,1a,(a) Agent-Patient,Homer was followed by Marge,Marge followed Homer,-21.466699600219727,-23.374393463134766,1.907693862915039
forgive,V236,1a,(a) Agent-Patient,Homer was forgiven by Marge,Marge forgave Homer,-23.073095321655273,-27.683725357055664,4.610630035400391
forget,V390,1b,(c) Experiencer-Theme,Homer was forgotten by Marge,Marge forgot Homer,-22.0240478515625,-26.595762252807617,4.571714401245117
fight,V259,1b,(a) Agent-Patient,Homer was fought by Marge,Marge fought Homer,-21.744796752929688,-26.94834327697754,5.203546524047852
find,V186,1b,(a) Agent-Patient,Homer was found by Marge,Marge found Homer,-21.00841522216797,-23.858844757080078,2.8504295349121094
frighten,V322,1a,(b) Theme-Experiencer,Homer was frightened by Marge,Marge frightened Homer,-22.09217643737793,-27.09575843811035,5.003582000732422
gaze at,V366,1b,(c) Experiencer-Theme,Homer was gazed at by Marge,Marge gazed at Homer,-24.570310592651367,-30.797954559326172,6.227643966674805
glimpse,V356,1a,(c) Experiencer-Theme,Homer was glimpsed by Marge,Marge glimpsed Homer,-22.543249130249023,-28.65726661682129,6.114017486572266
gossip,V267,1a,(a) Agent-Patient,Homer was gossiped with by Marge,Marge gossiped with Homer,-26.23322868347168,-32.40382385253906,6.170595169067383
grab,V187,1b,(a) Agent-Patient,Homer was grabbed by Marge,Marge grabbed Homer,-21.924833297729492,-24.895851135253906,2.971017837524414
greet,V237,1b,(a) Agent-Patient,Homer was greeted by Marge,Marge greeted Homer,-22.131757736206055,-23.78708267211914,1.655324935913086
groom,V274,1a,(a) Agent-Patient,Homer was groomed by Marge,Marge groomed Homer,-22.51626968383789,-26.099851608276367,3.5835819244384766
guide,V298,1a,(a) Agent-Patient,Homer was guided by Marge,Marge guided Homer,-21.829345703125,-24.933971405029297,3.104625701904297
hate,V391,1a,(c) Experiencer-Theme,Homer was hated by Marge,Marge hated Homer,-21.856637954711914,-26.71467399597168,4.858036041259766
hear,V348,1b,(c) Experiencer-Theme,Homer was heard by Marge,Marge heard Homer,-21.543502807617188,-24.622709274291992,3.0792064666748047
hold,V188,1a,(a) Agent-Patient,Homer was held by Marge,Marge held Homer,-21.235260009765625,-24.08648109436035,2.8512210845947266
help,V300,1b,(a) Agent-Patient,Homer was helped by Marge,Marge helped Homer,-21.262174606323242,-24.725543975830078,3.463369369506836
hide,V189,1b,(a) Agent-Patient,Homer was hidden by Marge,Marge hid Homer,-22.112375259399414,-25.491031646728516,3.3786563873291016
hit,V191,1b,(a) Agent-Patient,Homer was hit by Marge,Marge hit Homer,-21.104894638061523,-23.636152267456055,2.5312576293945312
hoist,V159,1a,(a) Agent-Patient,Homer was hoisted by Marge,Marge hoisted Homer,-22.63368797302246,-27.033924102783203,4.400236129760742
horrify,V323,1b,(b) Theme-Experiencer,Homer was horrified by Marge,Marge horrified Homer,-22.30987548828125,-25.145183563232422,2.835308074951172
hug,V257,1a,(a) Agent-Patient,Homer was hugged by Marge,Marge hugged Homer,-22.339109420776367,-28.453128814697266,6.114019393920898
hurt,V272,1a,(a) Agent-Patient,Homer was hurt by Marge,Marge hurt Homer,-21.625160217285156,-24.813629150390625,3.1884689331054688
idolize,V372,1b,(c) Experiencer-Theme,Homer was idolized by Marge,Marge idolized Homer,-23.073095321655273,-29.187114715576172,6.114019393920898
ignore,V349,1b,(c) Experiencer-Theme,Homer was ignored by Marge,Marge ignored Homer,-21.737878799438477,-26.175273895263672,4.437395095825195
impress,V324,1a,(b) Theme-Experiencer,Homer was impressed by Marge,Marge impressed Homer,-21.999202728271484,-24.241741180419922,2.2425384521484375
infuriate,V325,1a,(b) Theme-Experiencer,Homer was infuriated by Marge,Marge infuriated Homer,-22.306594848632812,-27.01335334777832,4.706758499145508
inspect,V357,1b,(c) Experiencer-Theme,Homer was inspected by Marge,Marge inspected Homer,-22.27072525024414,-25.63618278503418,3.365457534790039
instruct,V269,1b,(a) Agent-Patient,Homer was instructed by Marge,Marge instructed Homer,-21.898807525634766,-24.982891082763672,3.0840835571289062
insult,V242,1b,(a) Agent-Patient,Homer was insulted by Marge,Marge insulted Homer,-22.56281280517578,-27.052026748657227,4.489213943481445
investigate,V358,1a,(c) Experiencer-Theme,Homer was investigated by Marge,Marge investigated Homer,-21.89984703063965,-24.95246124267578,3.052614212036133
irritate,V326,1b,(b) Theme-Experiencer,Homer was irritated by Marge,Marge irritated Homer,-22.4161319732666,-27.155359268188477,4.739227294921875
kick,V192,1a,(a) Agent-Patient,Homer was kicked by Marge,Marge kicked Homer,-21.859588623046875,-26.820348739624023,4.960760116577148
kill,V278,1b,(a) Agent-Patient,Homer was killed by Marge,Marge killed Homer,-21.356441497802734,-23.55963897705078,2.203197479248047
kiss,V204,1b,(a) Agent-Patient,Homer was kissed by Marge,Marge kissed Homer,-22.25403594970703,-28.36805534362793,6.114019393920898
knife,V282,1b,(a) Agent-Patient,Homer was knifed by Marge,Marge knifed Homer,-23.27116584777832,-29.38518524169922,6.114019393920898
knock,V193,1b,(a) Agent-Patient,Homer was knocked by Marge,Marge knocked Homer,-21.900726318359375,-26.967866897583008,5.067140579223633
know,V373,1b,(c) Experiencer-Theme,Homer was known by Marge,Marge knew Homer,-21.52194595336914,-24.479156494140625,2.9572105407714844
lead,V299,1b,(a) Agent-Patient,Homer was led by Marge,Marge led Homer,-21.274065017700195,-23.650775909423828,2.376710891723633
leave,V222,1a,(a) Agent-Patient,Homer was left by Marge,Marge left Homer,-20.94228172302246,-24.917644500732422,3.975362777709961
lick,V205,1a,(a) Agent-Patient,Homer was licked by Marge,Marge licked Homer,-22.931575775146484,-29.04559326171875,6.114017486572266
lift,V160,1b,(a) Agent-Patient,Homer was lifted by Marge,Marge lifted Homer,-22.014793395996094,-26.71698760986328,4.7021942138671875
like,V374,1a,(c) Experiencer-Theme,Homer was liked by Marge,Marge liked Homer,-21.824874877929688,-25.41023826599121,3.5853633880615234
listen to,V367,1a,(c) Experiencer-Theme,Homer was listened to by Marge,Marge listened to Homer,-23.06967544555664,-29.241172790527344,6.171497344970703
loathe,V392,1b,(c) Experiencer-Theme,Homer was loathed by Marge,Marge loathed Homer,-23.073095321655273,-29.187114715576172,6.114019393920898
look at,V368,1b,(c) Experiencer-Theme,Homer was looked at by Marge,Marge looked at Homer,-22.674667358398438,-28.90230941772461,6.227642059326172
love,V375,1b,(c) Experiencer-Theme,Homer was loved by Marge,Marge loved Homer,-21.673439025878906,-25.471025466918945,3.797586441040039
lower,V161,1a,(a) Agent-Patient,Homer was lowered by Marge,Marge lowered Homer,-21.983654022216797,-25.861255645751953,3.8776016235351562
marry,V258,1a,(a) Agent-Patient,Homer was married by Marge,Marge married Homer,-21.644561767578125,-25.860973358154297,4.216411590576172
meet,V260,1a,(a) Agent-Patient,Homer was met by Marge,Marge met Homer,-21.334762573242188,-24.369281768798828,3.0345191955566406
miss,V376,1a,(c) Experiencer-Theme,Homer was missed by Marge,Marge missed Homer,-21.58527946472168,-25.90123748779297,4.315958023071289
mock,V243,1a,(a) Agent-Patient,Homer was mocked by Marge,Marge mocked Homer,-22.039905548095703,-25.990697860717773,3.9507923126220703
move,V176,1a,(a) Agent-Patient,Homer was moved by Marge,Marge moved Homer,-21.467226028442383,-25.380767822265625,3.913541793823242
murder,V279,1a,(a) Agent-Patient,Homer was murdered by Marge,Marge murdered Homer,-21.840906143188477,-23.63434600830078,1.7934398651123047
notice,V350,1a,(c) Experiencer-Theme,Homer was noticed by Marge,Marge noticed Homer,-21.68231201171875,-25.97092628479004,4.288614273071289
observe,V359,1b,(c) Experiencer-Theme,Homer was observed by Marge,Marge observed Homer,-21.624088287353516,-24.50128936767578,2.8772010803222656
overhear,V360,1a,(c) Experiencer-Theme,Homer was overheard by Marge,Marge overheard Homer,-22.56281280517578,-28.676830291748047,6.114017486572266
pat,V206,1b,(a) Agent-Patient,Homer was patted by Marge,Marge patted Homer,-22.607280731201172,-28.721298217773438,6.114017486572266
photograph,V214,1a,(a) Agent-Patient,Homer was photographed by Marge,Marge photographed Homer,-22.228490829467773,-24.92561149597168,2.6971206665039062
pinch,V200,1a,(a) Agent-Patient,Homer was pinched by Marge,Marge pinched Homer,-22.931575775146484,-29.04559326171875,6.114017486572266
please,V327,1a,(b) Theme-Experiencer,Homer was pleased by Marge,Marge pleased Homer,-22.17127227783203,-25.96326446533203,3.7919921875
poke,V203,1a,(a) Agent-Patient,Homer was poked by Marge,Marge poked Homer,-22.527782440185547,-28.641799926757812,6.114017486572266
praise,V238,1a,(a) Agent-Patient,Homer was praised by Marge,Marge praised Homer,-21.68012237548828,-25.418960571289062,3.7388381958007812
provoke,V328,1a,(b) Theme-Experiencer,Homer was provoked by Marge,Marge provoked Homer,-22.26376724243164,-26.83863067626953,4.574863433837891
pull,V181,1b,(a) Agent-Patient,Homer was pulled by Marge,Marge pulled Homer,-21.557382583618164,-26.076635360717773,4.519252777099609
punch,V201,1b,(a) Agent-Patient,Homer was punched by Marge,Marge punched Homer,-22.07059097290039,-26.561565399169922,4.490974426269531
punish,V244,1b,(a) Agent-Patient,Homer was punished by Marge,Marge punished Homer,-22.112363815307617,-24.916019439697266,2.8036556243896484
pursue,V291,1b,(a) Agent-Patient,Homer was pursued by Marge,Marge pursued Homer,-21.917814254760742,-26.42702865600586,4.509214401245117
push,V182,1a,(a) Agent-Patient,Homer was pushed by Marge,Marge pushed Homer,-21.701370239257812,-24.688568115234375,2.9871978759765625
puzzle,V329,1b,(b) Theme-Experiencer,Homer was puzzled by Marge,Marge puzzled Homer,-22.20896339416504,-25.446746826171875,3.237783432006836
quarrel with,V251,1b,(a) Agent-Patient,Homer was quarrelled with by Marge,Marge quarrelled with Homer,-26.23322868347168,-32.40382385253906,6.170595169067383
race,V288,1b,(a) Agent-Patient,Homer was raced by Marge,Marge raced Homer,-22.04507827758789,-28.159095764160156,6.114017486572266
raise,V162,1b,(a) Agent-Patient,Homer was raised by Marge,Marge raised Homer,-21.457134246826172,-23.96685791015625,2.509723663330078
